출발지,도착지,소요시간(분)
오사카 부 사키시마청사 전망대,메이드리밍 오사카 난바점,39
센니치마에 도구야스지 상점가,도톤보리,0
센니치마에 도구야스지 상점가,오사카 성,36
센니치마에 도구야스지 상점가,아키바 카트 오사카,28
센니치마에 도구야스지 상점가,오사카 역사 박물관,21
센니치마에 도구야스지 상점가,우메다 스카이빌딩,28
센니치마에 도구야스지 상점가,에비스 다리,0
센니치마에 도구야스지 상점가,하루카스 300,17
센니치마에 도구야스지 상점가,유니버셜 스튜디오 재팬,34
센니치마에 도구야스지 상점가,신사이바시스지 상점가,0
센니치마에 도구야스지 상점가,아베노 하루카스,16
센니치마에 도구야스지 상점가,헵파이브 대관람차,22
센니치마에 도구야스지 상점가,오사카 시립 주택 박물관,22
센니치마에 도구야스지 상점가,덴포잔 대관람차,33
센니치마에 도구야스지 상점가,구로몬시장,0
센니치마에 도구야스지 상점가,신세카이 혼도리 상점가,15
센니치마에 도구야스지 상점가,쓰텐카쿠,14
센니치마에 도구야스지 상점가,덴덴타운 닛폰바시전기가,0
센니치마에 도구야스지 상점가,신우메다 시티,29
센니치마에 도구야스지 상점가,도톤보리 글리코 사인,0
센니치마에 도구야스지 상점가,톤보리 리버 크류즈,0
센니치마에 도구야스지 상점가,스파월드,14
센니치마에 도구야스지 상점가,그랜드 프론트 오사카,20
센니치마에 도구야스지 상점가,오사카 스테이션 시티,18
센니치마에 도구야스지 상점가,해유관,36
센니치마에 도구야스지 상점가,덴포잔 하버 빌리지,45
센니치마에 도구야스지 상점가,오사카 이쿠노 코리아타운,25
센니치마에 도구야스지 상점가,덴노지동물원,19
센니치마에 도구야스지 상점가,모마 사쿠라노미야 공원,31
센니치마에 도구야스지 상점가,조폐박물관,31
센니치마에 도구야스지 상점가,시텐노지,23
센니치마에 도구야스지 상점가,Hozenji Yokocho,0
센니치마에 도구야스지 상점가,더 심포니홀,33
센니치마에 도구야스지 상점가,오사카 텐만구 신사,20
센니치마에 도구야스지 상점가,천연 노천온천 스파 스미노에,33
센니치마에 도구야스지 상점가,스미요시 타이샤,17
센니치마에 도구야스지 상점가,텐로쿠 상점가 진흥조합 사무소,22
센니치마에 도구야스지 상점가,일본민가취락박물관,47
센니치마에 도구야스지 상점가,난바 시티 본관,0
센니치마에 도구야스지 상점가,나가이 공원,23
센니치마에 도구야스지 상점가,아메리카무라,13
센니치마에 도구야스지 상점가,키즈프라자 오사카,21
센니치마에 도구야스지 상점가,난바 파크스,0
센니치마에 도구야스지 상점가,다이마루 백화점 신사이바시점,10
센니치마에 도구야스지 상점가,나카노시마 장미 정원,17
센니치마에 도구야스지 상점가,호젠지,0
센니치마에 도구야스지 상점가,오사카 부 사키시마청사 전망대,48
센니치마에 도구야스지 상점가,오사카 컵라면박물관,30
센니치마에 도구야스지 상점가,니시노마루 정원,30
센니치마에 도구야스지 상점가,한큐백화점,18
센니치마에 도구야스지 상점가,돈키호테 도톤보리점,0
센니치마에 도구야스지 상점가,교세라 돔 오사카,19
센니치마에 도구야스지 상점가,타카무라 와인 & 커피 로스터스,27
센니치마에 도구야스지 상점가,ABENO HARUKAS Art Museum,19
센니치마에 도구야스지 상점가,레고랜드 디스커버리센터 오사카,35
센니치마에 도구야스지 상점가,한큐 3번가,20
센니치마에 도구야스지 상점가,오사카 수상버스 아쿠아라이너,25
센니치마에 도구야스지 상점가,Takimikoji,29
센니치마에 도구야스지 상점가,천연온천 나니와노유,26
센니치마에 도구야스지 상점가,요시모토 난바그랜드카게쓰 극장,0
센니치마에 도구야스지 상점가,난바 워크,0
센니치마에 도구야스지 상점가,반파쿠기넨코엔 (엑스포’70 기념공원),58
센니치마에 도구야스지 상점가,나가이 얀마스타디움,28
센니치마에 도구야스지 상점가,간사이 공항,42
센니치마에 도구야스지 상점가,린쿠프리미엄아웃렛,46
센니치마에 도구야스지 상점가,Hep Five,20
센니치마에 도구야스지 상점가,기시와다성,39
센니치마에 도구야스지 상점가,국립국제미술관,24
센니치마에 도구야스지 상점가,다카시마야 오사카점,0
센니치마에 도구야스지 상점가,우쓰보 공원,18
센니치마에 도구야스지 상점가,국립문락극장,0
센니치마에 도구야스지 상점가,우메다 공중정원,28
센니치마에 도구야스지 상점가,오사카 성 공원,31
센니치마에 도구야스지 상점가,오사카 성 천수각,33
센니치마에 도구야스지 상점가,덴시바,19
센니치마에 도구야스지 상점가,오사카시립 나가이 식물원,29
센니치마에 도구야스지 상점가,소라니와 온천 오사카베이타워,23
센니치마에 도구야스지 상점가,오사카 과학기술관,19
센니치마에 도구야스지 상점가,태양의 탑,60
센니치마에 도구야스지 상점가,오사카시 중앙공회당,20
센니치마에 도구야스지 상점가,Diamor 오사카(지하),21
센니치마에 도구야스지 상점가,오사카 국제공항,32
센니치마에 도구야스지 상점가,메이드리밍 오사카 난바점,0
오사카 컵라면박물관,도톤보리,50
오사카 컵라면박물관,오사카 성,58
오사카 컵라면박물관,아키바 카트 오사카,50
오사카 컵라면박물관,오사카 역사 박물관,47
오사카 컵라면박물관,우메다 스카이빌딩,35
오사카 컵라면박물관,에비스 다리,49
오사카 컵라면박물관,하루카스 300,55
오사카 컵라면박물관,유니버셜 스튜디오 재팬,55
오사카 컵라면박물관,신사이바시스지 상점가,48
오사카 컵라면박물관,아베노 하루카스,54
오사카 컵라면박물관,헵파이브 대관람차,29
오사카 컵라면박물관,오사카 시립 주택 박물관,41
오사카 컵라면박물관,덴포잔 대관람차,62
오사카 컵라면박물관,구로몬시장,52
오사카 컵라면박물관,신세카이 혼도리 상점가,57
오사카 컵라면박물관,쓰텐카쿠,52
오사카 컵라면박물관,덴덴타운 닛폰바시전기가,56
오사카 컵라면박물관,신우메다 시티,36
오사카 컵라면박물관,도톤보리 글리코 사인,49
오사카 컵라면박물관,톤보리 리버 크류즈,51
오사카 컵라면박물관,스파월드,46
오사카 컵라면박물관,그랜드 프론트 오사카,53
오사카 컵라면박물관,오사카 스테이션 시티,29
오사카 컵라면박물관,해유관,65
오사카 컵라면박물관,덴포잔 하버 빌리지,64
오사카 컵라면박물관,오사카 이쿠노 코리아타운,64
오사카 컵라면박물관,덴노지동물원,58
오사카 컵라면박물관,모마 사쿠라노미야 공원,47
오사카 컵라면박물관,조폐박물관,47
오사카 컵라면박물관,시텐노지,52
오사카 컵라면박물관,Hozenji Yokocho,58
오사카 컵라면박물관,더 심포니홀,58
오사카 컵라면박물관,오사카 텐만구 신사,58
오사카 컵라면박물관,천연 노천온천 스파 스미노에,69
오사카 컵라면박물관,스미요시 타이샤,69
오사카 컵라면박물관,텐로쿠 상점가 진흥조합 사무소,50
오사카 컵라면박물관,일본민가취락박물관,54
오사카 컵라면박물관,난바 시티 본관,52
오사카 컵라면박물관,나가이 공원,62
오사카 컵라면박물관,아메리카무라,52
오사카 컵라면박물관,키즈프라자 오사카,47
오사카 컵라면박물관,난바 파크스,53
오사카 컵라면박물관,다이마루 백화점 신사이바시점,49
오사카 컵라면박물관,나카노시마 장미 정원,54
오사카 컵라면박물관,호젠지,53
오사카 컵라면박물관,오사카 부 사키시마청사 전망대,71
오사카 컵라면박물관,센니치마에 도구야스지 상점가,55
오사카 컵라면박물관,니시노마루 정원,53
오사카 컵라면박물관,한큐백화점,33
오사카 컵라면박물관,돈키호테 도톤보리점,56
오사카 컵라면박물관,교세라 돔 오사카,61
오사카 컵라면박물관,타카무라 와인 & 커피 로스터스,56
오사카 컵라면박물관,ABENO HARUKAS Art Museum,58
오사카 컵라면박물관,레고랜드 디스커버리센터 오사카,64
오사카 컵라면박물관,한큐 3번가,26
오사카 컵라면박물관,오사카 수상버스 아쿠아라이너,49
오사카 컵라면박물관,Takimikoji,38
오사카 컵라면박물관,천연온천 나니와노유,47
오사카 컵라면박물관,요시모토 난바그랜드카게쓰 극장,49
오사카 컵라면박물관,난바 워크,48
오사카 컵라면박물관,반파쿠기넨코엔 (엑스포’70 기념공원),39
오사카 컵라면박물관,나가이 얀마스타디움,67
오사카 컵라면박물관,간사이 공항,88
오사카 컵라면박물관,린쿠프리미엄아웃렛,90
오사카 컵라면박물관,Hep Five,26
오사카 컵라면박물관,기시와다성,84
오사카 컵라면박물관,국립국제미술관,51
오사카 컵라면박물관,다카시마야 오사카점,46
오사카 컵라면박물관,우쓰보 공원,48
오사카 컵라면박물관,국립문락극장,53
오사카 컵라면박물관,우메다 공중정원,35
오사카 컵라면박물관,오사카 성 공원,58
오사카 컵라면박물관,오사카 성 천수각,58
오사카 컵라면박물관,덴시바,54
오사카 컵라면박물관,오사카시립 나가이 식물원,69
오사카 컵라면박물관,소라니와 온천 오사카베이타워,53
오사카 컵라면박물관,오사카 과학기술관,49
오사카 컵라면박물관,태양의 탑,40
오사카 컵라면박물관,오사카시 중앙공회당,45
오사카 컵라면박물관,Diamor 오사카(지하),33
오사카 컵라면박물관,오사카 국제공항,19
오사카 컵라면박물관,메이드리밍 오사카 난바점,51
니시노마루 정원,도톤보리,29
니시노마루 정원,오사카 성,0
니시노마루 정원,아키바 카트 오사카,36
니시노마루 정원,오사카 역사 박물관,0
니시노마루 정원,우메다 스카이빌딩,38
니시노마루 정원,에비스 다리,34
니시노마루 정원,하루카스 300,27
니시노마루 정원,유니버셜 스튜디오 재팬,36
니시노마루 정원,신사이바시스지 상점가,31
니시노마루 정원,아베노 하루카스,26
니시노마루 정원,헵파이브 대관람차,26
니시노마루 정원,오사카 시립 주택 박물관,25
니시노마루 정원,덴포잔 대관람차,35
니시노마루 정원,구로몬시장,26
니시노마루 정원,신세카이 혼도리 상점가,30
니시노마루 정원,쓰텐카쿠,29
니시노마루 정원,덴덴타운 닛폰바시전기가,30
니시노마루 정원,신우메다 시티,39
니시노마루 정원,도톤보리 글리코 사인,32
니시노마루 정원,톤보리 리버 크류즈,31
니시노마루 정원,스파월드,30
니시노마루 정원,그랜드 프론트 오사카,26
니시노마루 정원,오사카 스테이션 시티,22
니시노마루 정원,해유관,38
니시노마루 정원,덴포잔 하버 빌리지,37
니시노마루 정원,오사카 이쿠노 코리아타운,36
니시노마루 정원,덴노지동물원,30
니시노마루 정원,모마 사쿠라노미야 공원,27
니시노마루 정원,조폐박물관,0
